"기준년월일","요일","시간대","발신지_시도","발신지_시군구","발신지_읍면동","통화건수"
"20161102","수","20","서울특별시","도봉구","창동","5"
"20161102","수","20","서울특별시","송파구","송파동","5"
"20161102","수","20","서울특별시","영등포구","문래동2가","5"
"20161102","수","20","서울특별시","용산구","후암동","5"
"20161102","수","20","서울특별시","은평구","불광동","5"
"20161102","수","20","서울특별시","종로구","재동","5"
"20161102","수","20","서울특별시","종로구","서린동","5"
"20161102","수","20","서울특별시","종로구","내수동","5"
"20161102","수","20","서울특별시","종로구","계동","5"
"20161102","수","20","서울특별시","중구","수하동","5"
"20161102","수","21","서울특별시","강남구","삼성동","5"
"20161102","수","21","서울특별시","강동구","상일동","5"
"20161102","수","21","서울특별시","강서구","가양동","5"
"20161102","수","21","서울특별시","광진구","광장동","5"
"20161102","수","21","서울특별시","마포구","합정동","5"
"20161102","수","21","서울특별시","서대문구","홍제동","5"
"20161102","수","21","서울특별시","서대문구","연희동","5"
"20161102","수","21","서울특별시","서대문구","북아현동","5"
"20161102","수","21","서울특별시","서초구","양재동","5"
"20161102","수","21","서울특별시","성동구","성수동2가","5"
"20161102","수","21","서울특별시","성북구","동선동2가","5"
"20161102","수","21","서울특별시","영등포구","여의도동","5"
"20161102","수","21","서울특별시","용산구","후암동","5"
"20161102","수","21","서울특별시","은평구","구산동","5"
"20161102","수","21","서울특별시","은평구","수색동","5"
"20161102","수","21","서울특별시","종로구","내수동","5"
"20161102","수","21","서울특별시","중구","수하동","5"
"20161102","수","21","서울특별시","중구","수표동","5"
"20161102","수","21","서울특별시","중구","신당동","5"
"20161102","수","22","서울특별시","강남구","역삼동","5"
"20161102","수","22","서울특별시","강남구","삼성동","8"
"20161102","수","22","서울특별시","강남구","논현동","5"
"20161102","수","22","서울특별시","강동구","강일동","5"
"20161102","수","22","서울특별시","강서구","외발산동","5"
"20161102","수","22","서울특별시","금천구","가산동","5"
"20161102","수","22","서울특별시","도봉구","창동","5"
"20161102","수","22","서울특별시","동대문구","제기동","5"
"20161102","수","22","서울특별시","서대문구","대현동","5"
"20161102","수","22","서울특별시","서초구","서초동","5"
"20161102","수","22","서울특별시","서초구","방배동","5"
