"모비톡, '갤럭시S8' 구매자 대상 '플레이스테이션4' 증정 이벤트 연장 진행"
삼성전자 갤럭시 S8 체험 300만돌파
"모비톡, '갤럭시노트7 리퍼폰(갤럭시노트FE)' 사전예약자 1만 5천 명 돌파"
`갤럭시 S8·S8+` 체험존 300만명 돌파
"중고폰 거래 어플 '모비톡', ""'갤럭시노트5'의 라이벌은 '갤럭시노트7 리퍼폰'"""
'홍채'뚫린 갤럭시S8…현실에서 유출 가능성은?
삼성전자 갤럭시 S8 체험 300만 돌파
"카메라-프린트-콘택트렌즈...갤럭시S8, 홍채인식 간단 해킹법 화제"
[디바이스] 불운의 갤럭시노트7…최강 리퍼폰으로 부활한다
지문보다 100배 강력? 갤럭시S8 홍채인식 손쉽게 해킹
"삼성전자 ""갤럭시S8 홍채 해킹, 일반 조건에선 불가능...보안에 만전"""
'갤럭시노트7 리퍼폰' 실물 사진 첫 유출
"갤럭시S8 홍채인식 독일 해커에 단숨에 뚫려…""지문인식보다 위험"""
모바일 기술 집약체 '갤럭시S8'…1천만대 돌파
"갤럭시S8 홍채인식, 어이없이 뚫렸다?"
[더하기 뉴스] '갤럭시S8' 뚫렸다? 독일 해커단체 영상 보니…
"갤럭시S8 홍채인식 獨해커에 단숨에 뚫려…""지문인식보다 위험"""
"'갤럭시W' 사진 유출, 갤럭시S8 보급형 OR 새 주력 모델?"
[빅데이터MSI]29일 빅데이터 '핫 키워드'…갤럭시·시장·사람·제품·일본
"[단독] 'LG V30' 배터리 7월 양산…""조기 출시 유력"""
"갤럭시S8, 미국서 '사실상 반값?'…홈페이지서 1+1 행사"
"갤럭시노트5' 중고폰 가격 폭락 ""이유는 '갤럭시S8'?"""
"‘갤럭시S8’ 홍채인식, 독일 해커에 뚫려"
"""삼성 빅스비, 어디에 있니?""…영어 어려워 미국 상륙 지연"
"총알폰, 갤럭시노트7 리퍼폰 출시확정,갤럭시노트5, 갤럭시S8, G6대란"
"지니뮤직, 갤럭시 S8에 최적화된 뮤직비디오 서비스"
"복병 만난 갤럭시 S8… 오디오 툭 끊기고, 엣지 파손 속출"
"모비톡, '갤럭시S8' 구매 시 '삼성 노트북5' 증정"
'갤럭시S8' 이용자가 선호하는 잠금 기능은?
“갤럭시S8 개통하면 삼성 노트북5를!?”…모비톡 ‘1+1 이벤트’
“갤럭시S8 홍채인식 獨해커에 단숨에 뚫려”
잘나갈때 더 달리자… 갤S8 후속 라인업 출격준비
삼성전자 최초 듀얼카메라 탑재 '갤럭시C10'…실물 공개
삼성전자 '갤럭시 8·8+ 체험존' 인기…방문자 300만 돌파
[컴퓨텍스 2017]갤럭시S9에 ARM 차세대 GPU 적용?
갤럭시S8 칠레 출격…중남미 최고층 빌딩 광고
아이폰8 렌더링 등장…홈버튼·베젤 없는 디자인
도쿄 중심가에 개관한 '갤럭시 스튜디오'
[포토]갤럭시S8 칠레 출시…중남미 최고층 빌딩 장식
"삼성전자, 日 '갤럭시 스튜디오' 오픈…갤8 시리즈 체혐존 운영"
갤S8 내달 日 출격…도쿄에 ‘갤럭시 스튜디오’ 오픈
중남미 최고층 빌딩에 새겨진 갤럭시S8
"지니뮤직, 갤럭시S8 시리즈에 스마트피팅 뮤비 제공"
모비톡 'G6' 구매자에게 '갤럭시탭A6 10.1' 추가 제공
"삼성전자, 日서 갤S8 시리즈 출시 앞서 '갤럭시 스튜디오' 오픈"
"모비톡 ""20만 원대 '갤럭시S8' 사고 '기어S3'도 받아가세요!"""
"하반기, 프리미엄 스마트폰 대전 펼쳐진다"
"삼성전자, 일본서 ‘갤럭시 스튜디오’ 오픈"
"마크애니, 삼성 덱스 지원 모바일 DRM 공개"
중남미 최고층 빌딩에 나타난 '갤럭시 S8'
"[기업] 삼성전자, 중국서 갤럭시S8 공개 행사"
중남미 최고층 빌딩에 등장한 '갤럭시 S8'
"삼성전자 갤럭시S8 시리즈, 중국 상륙"
"코닝 Lotus™ NXT Glass, '갤럭시 S8·갤럭시 S8+'에 탑재"
"갤럭시S8, 25일 中 출시…현지 특화 서비스 강화"
"갤럭시S8, 칠레 최고층 빌딩에 우뚝 서다"
"LG 스마트폰, 또 흥행 실패"
"갤럭시S8 25일 중국 상륙, 시장 공략 본격화"
"삼성전자, 갤럭시S8 들고 중국 시장 재탈환 도전"
"갤럭시S8 / S8 플러스 풀커버, 카메라보호필름, 케이스까지 슈퍼프 ‘올인원’ 패키지 론칭"
갤럭시S8 中 상륙…고동진 사장 직접 소개
"삼성전자, 중국서 갤럭시S8 공개 행사…25일 출시"
"[비즈&] 삼성전자, 중국서 갤럭시S8 공개…25일 출시 外"
"슈퍼프, 갤럭시 S8·S8 플러스 풀커버, 카메라보호용 강화유리에 케이스까지 `올인원패키지` 출시"
"[특징주]시큐브, 보안 뚫린 S8 홍채인식…생체수기서명 인증 부각 ↑"
"‘갤럭시S8’ 불법보조금 대란, 이통 3사 때문?"
"삼성, 갤럭시S8 중국 공개…25일 공식 출시"
'갤럭시S8' 마이크로 SD카드 얼마나 사용할까?
"삼성전자, 중국서 갤럭시S8 공개 행사"
삼성전자 '갤럭시S8' 중국 상륙…25일 공식 출시
"[짱기자 리뷰] ""베젤 두껍네""…소니'엑스페리아XZ 프리미엄'"
`최강자` 등장 전에…스마트폰 6월 전쟁
고동진 삼성전자 사장 “갤럭시S8로 중국시장서 재도약할 것”
"아이폰8, 디스플레이 일체형 지문 인식 '천신만고' 끝에 완성 ...갤노트8과 새 경쟁 포인트"
'10만원대 갤럭시S8 재등장' 불법 보조금 다시 기승
갤럭시S8 장착된 OLED 디스플레이 어떻길래 화질 최고등급?
일본 도쿄 '갤럭시 스튜디오' 외부 전경
여름 접수할 스마트폰 최강자는…
"갤럭시S8, 예약주문 100만대 중 55만대 개통돼"
"삼성전자, 갤럭시S8 시리즈 중국 제품 발표회 개최"
삼성 기어VR로 UFC 가상현실 생중계 즐긴다
"모비톡, '갤럭시노트5' 구매 시 '갤럭시탭 A6 10.1' 선착순 지급"
'갤럭시S8' 불법보조금…판매점vs이통사 '서로 네탓'
"삼성, 브라질 'UFC 212' 가상현실(VR)로 생중계"
"""20만 원대 '갤럭시S8'에 '기어S3'까지"" 모비톡, 초대박 이벤트 돌입"
"이통유통協 “갤럭시S8 대란, 이통사 치고 빠지기로 시장 왜곡”"
"'갤럭시S8' 불법 보조금 논란....업계 ""시장 자정 대책"" 촉구"
갤럭시S8·V30도 '데이드림 VR' 지원한다
갤노트8 vs 아이폰8 vs V30… 가을 프리미엄폰 전쟁
[2017 상반기 히트상품] 삼성전자 갤럭시S8
중국에서 열린 '갤럭시S8' 공개 행사
중국에서 열린 '갤럭시 S8 제품 발표회'
'갤럭시노트5' 중고폰 가격 폭락…이유는 '갤럭시S8'?
20일 만에 1000만대 출고…갤럭시S8 글로벌 흥행
삼성 '갤럭시 S8'에 구글 '데이드림 VR' 들어간다
삼성 '갤럭시S8' 내일 중국서 공개…고동진 사장 직접 발표
"삼성전자, '갤럭시S8·S8+' 중국 상륙"
"기어VR 쓰고 UFC 본다…삼성, 콘텐츠 강화"
"[구글I/O]삼성-구글, VR 대중화 맞손…'갤럭시S8'에 데이드림 지원"
"갤럭시S8, 3주만에 1천만대 돌파…S7보다 빨라"
"소니, 세계 첫 4K HDR 스마트폰 국내 출시"
"갤럭시S8, 출시 24일 만에 1000만대 판매돌파"
삼성 '갤럭시S8' 글로벌 출하량 1000만대 돌파
한달도 안 됐는데… 갤럭시S8 출하량 벌써 1000만대
"갤럭시 S8 출시 3주 만에 1,000만 대 출하"
"삼성 기어 VR, 액션스포츠·콘서트 생중계로 즐긴다"
"LG G6, 블라인드 사진 테스트서 갤럭시S8·아이폰7 눌러"
갤럭시S8 시리즈 글로벌 판매량 500만대 돌파
갤럭시S8 출하량 1천만대 돌파
'갤럭시S8' 글로벌 출하량 1000만대 넘었다
"갤럭시S8, '캐리비안의 해적' 스페셜 에디션 6월 출시"
갤럭시S8 출하량 1000만대·판매량 500만대 돌파
'갤럭시S8' 출시 한 달도 안 됐는데...글로벌 500만대 돌파
삼성 ‘기어VR’로 ‘UFC’ 생중계
갤럭시S8 개통량 500만대 돌파
"삼성 `갤럭시S8`, 출하량 1000만대 돌파…이달 중 중국 공략"
판매량 500만대 넘어선 갤럭시S8
갤럭시S8 시리즈 글로벌 판매량 500만 대 돌파
"""갤S8 판매·마케팅 역대 최고""…삼성 이례적 '생중계'"
"삼성디스플레이, 풀스크린 엣지로 OLED 기술 선도 과시"
"삼성, 난공불락 日 폰시장 ‘투트랙’ 공략"
"삼성 ‘기어VR’로, 액션스포츠-콘서트 생중계 즐긴다"
"[단독]삼성 야심작 갤S8 파노라마 촬영 시 세로줄... 삼성, 곧 펌웨어 조치 예정"
"삼성전자, 갤S8 시리즈 체험공간 방문객 300만 돌파"
모비톡 '갤럭시S8' 구매 시 40만 원 상당의 '삼성 노트북5' 추가 지급
"삼성전자, ‘갤S8·8+’ 체험존 방문객 300만명 돌파"
"에스맥, 베트남 생산라인 풀가동 '갤럭시S8 덕분'"
"안국건강, 가정의 달 맞아 갤럭시S8 증정 이벤트"
갤S8 국내출시 37일만에 100만대 돌파
"갤S8 체험존, 방문객 300만 돌파"
"""갤S8 마케팅 역대 최고""…삼성 이례적 '생중계'"
"갤럭시노트8, 전면패널 디자인 유출"
[특징주]삼성전자 `갤럭시S8` 판매 호조에 1%대 상승
"에스맥, 갤럭시S8플러스 부품 양산…베트남법인 생산 증가"
"삼성, 차기 '스마트워치' 손목밴드는 곡면 디스플레이?"
[브리핑] SK텔레콤 ‘AI병원’ 만든다 外
"""삼성카드 다이렉트 보험 둘러보고 갤럭시 S8 당첨 기회 잡으세요"""
"보안 뚫린 S8 홍채인식…삼성 ""실제 생활서 일어날 수 없는 일"""
"'갤S8' 파노라마 촬영시 '세로줄' 증상…삼성, SW업데이트"
"삼성카드, 갤럭시 S8 증정 '다이렉트 보험' 이벤트"
내달 초 2차 번호이동 중단… 갤S8 또 대란일 듯
"갤럭시S8, 카메라 성능 최상위 수준인 '88점'…DxOMark"
"아트뮤, 고속 무선충전패드기 출시 … 스마트폰을 보다 편리하게 충전하려면~"
"갤S8, 카메라 업데이트…파노라마 촬영 단차 보정"
[이코노 브리핑] 쉐보레 볼트 EV 제주 두 바퀴 완주 외
"'역대 최단’ 100만대 개통 갤S8, 글로벌 ‘마의 벽’ 넘는다"
"갤럭시S9, 퀄컴 프로세서 완전 배제…갈등 표면화?"
"엘레멘트 케이스, 갤럭시S8· 갤럭시S8 플러스 전용 케이스 '레브' 출시"
"프라이드컴퍼니 총알폰 ‘갤럭시노트5’ 0원, 갤럭시 S8 최대지원금 이벤트"
도쿄에 개관한 삼성전자 일본 갤럭시 스튜디오
"삼성전자, 흥행 갤S 판매량 등 이례적 공개 왜?"
"'갤S8' 마케팅 역대 최고, 삼성 체험존 방문 300만명 돌파"
"모비톡, 금주 중고폰 핫 키워드 '아이폰6' 선정"
"삼성전자, 갤럭시S8 판매 호조에 사흘 연속 오름세"
갤S8 체험존 방문객 300만 돌파
모비톡 “5월 마지막 주 중고폰 핫 키워드 ‘아이폰6’…갤노트4 누르고 인기 2위”
"""삼성SDI, 10분기만에 흑자전환 전망"""
[생활정보] 삼성 갤럭시S8 AI 비서 ‘빅스비’ 써보니 “사진 보정해 페북에 올려줘” 긴 명령도 척척
새 정부 고위인사 '비화폰' 갤S7 쓴다
"계속된 불량...갤럭시S8, 이번엔 '간헐적 오디오 끊김' 현상"
"""평소 습관 때문에 갤럭시S8 '한정판 카드' 만들었죠"""
"삼성전자, 日 스마트폰 재공략…‘갤S8·8+’ 상륙"
"갤럭시S8 또다시 이상징후 ""음성 잘림"" 현상에 불만"
"갤럭시노트8, 4K 화면 장착해 가상현실(VR) 완벽 지원"
삼성 갤럭시노트8 렌더링 이미지 모습은?
[포토뉴스]중남미 최고층 빌딩에 갤럭시S8 광고 떴다
"‘갤S8·8+, 국내 개통 100만대 돌파…이례적 숫자 공개, 왜?"
갤S8 국내 100만대 개통.. 출시 40일만에 '신기록'
갤S8 내달 초 일본 출시…추락한 점유율 끌어올릴까
삼성전자 일본 갤럭시 스튜디오
삼성전자 일본 갤럭시 스튜디오 개관
갤S8 국내 판매 100만대 돌파… 내달초 日 출격
"갤S8, 출시 37일만에 국내 100만대 개통…갤S7 두배 속도"
[알아봅시다] 단통법 `합헌` 결정… 휴대전화지원금 상한제의 운명은
"모비톡, '갤럭시 S7' 초특가 프로모션 오는 28일까지 연장 결정"
"삼성전자, ""갤S8 국내 개통량 100만대 돌파…전작보다 2배 빨라"""
갤럭시S8 인공지능 `빅스비` 열흘 성장기
"흥행돌풍 갤럭시S8, 이통사는 냉가슴?"
"美 수리업체, ""갤럭시S8, 잘 깨져서 행복해...부품도 저렴"""
‘갤노트7’ 7월-‘아이폰7’ 12월…리퍼폰 경쟁 본격
"모비톡, '갤럭시S8' 구매 시 최신 '기어S3' 증정 이벤트 실시"
삼성 갤럭시S8 언락폰 미국 출시…82만원
[포토뉴스]도쿄에 ‘갤럭시 스튜디오’ 문 열어
‘갤노트7 리퍼폰’ 나온다는데… 사용해도 괜찮을까
"[인터뷰] 퀄컴 CEO ""갤럭시S8 역시 삼성답게 탁월"""
"모비톡, '갤럭시S8' 구매하면50만 원 상당 '플레이스테이션4' 선착순증정"
중남미 최고층 빌딩에 갤럭시 S8 광고
"삼성전자, 일본 도쿄에 `갤럭시 스튜디오` 체험존"
벌써!…갤S8 시리즈 국내 판매 100만대 돌파
"[특징주]제일기획, '갤럭시S8' 효과 기대감에 오름세"
"알로코리아 700QC3.0 보조배터리, 갤럭시S8 고속충전기로 추천"
갤럭시S8 플러스 구매 시 삼성 덱스 증정…노트7 리퍼폰 사전예약
"폰의달인, LG G6, 갤럭시S8 플러스 구매 시 혜택 지급"
"‘모비톡’, “갤럭시노트5 중고 가격 폭락 원인은 갤럭시8"""
"삼성, 도쿄 핫플레이스에 갤S8 체험존"
"삼성전자, 중국서 갤럭시 S8 공개...""중국은 삼성에 가장 중요한 시장"""
[터치앤리뷰]'삼성전자 갤럭시S8 직접 써보니'…미리 만나본 스마트폰의 미래
"모비톡, 어버이날 기념 '갤럭시S8' 이벤트 진행"
"갤럭시S8, 쏟아지는 불만에 해결은 가능할까 '한숨'"
"화웨이 P10 메모리 논란, 갤럭시S8로 불똥 튈까"
"활개치는 갤럭시S8 불법 보조금, 예약 구매자만 '호갱'"
‘갤럭시S8 대란’에 또 불거진 단통법 무용론
일본 도쿄 삼성전자 갤럭시 스튜디오 개관
아이폰8 살까 갤럭시노트8 살까
갤럭시S8이 부른 번호이동…황금연휴 12만명 통신사 바꿨다
"갤럭시S8 불법 보조금 대란, 징검다리 연휴 이후 '숨 고르기'"
삼성전자. 일본 도쿄 '갤럭시 스튜디오' 개관
갤럭시S8· S8 플러스에 스마트함 더할 수 있는 필수 액세서리는???
"이엠텍 ""2Q부터 갤럭시S8 효과 반영..성장세 지속 자신"""
“아이폰8 출시 지연…갤럭시S8에는 호재”
"""20만 원대 '갤럭시S8'에 최신 스마트워치까지?!"" 모비톡, 초대박 이벤트 실시"
‘갤럭시 S8’?’갤럭시 S8+’ 중국 상륙
개통 지연에 눈속임 할인까지…갤럭시S8 대란 후폭풍
"뉴질랜드서 갤럭시S8 ""큰 스크린이 좋아"" 호평"
갤럭시S8 체험하는 중국 미디어 관계자들
"삼성 `갤럭시S8`, 끊임없이 위치 변경하는 시계…왜?"
삼성전자 갤럭시S8 중국상륙
"노년층 최신폰 선호 뚜렷, '에미야 나도 갤럭시 S8 사다오'"
"갤럭시노트7 리퍼폰, '갤럭시노트FE'로 브랜드명 확정 후 사전예약 폭주"
"갤럭시 S8 '붉은액정'이어 '번인' 논란…삼성전자 ""불량 아니다"""
"갤럭시S8, 소프트키 숨김 기능 검토… 기본 옵션으로 등장할까"
황금연휴 틈 타 갤럭시S8 보조금 마케팅 과열
갤럭시S8 18만원...방통위 단속 끝나자마자 불법보조금 기승
"“갤럭시S8, 18만원만 주세요”… 황금연휴 시작과 함께 ‘불법 페이백’ 성행"
황금연휴에 갤럭시S8 불법 보조금 기승
삼성 갤럭시S8 ‘덱스’ 띄우기 나선 VDI 업계
“눈데” “깨아도” 경상도 말까지 알아듣는 빅스비
개통 지연ㆍ눈속임 할인…갤럭시S8 대란 후폭풍
"갤럭시S8 이용자들, 이번엔 “번인 현상 발생”"
[갤럭시S8 인기만큼 시끌시끌] 단속 뜸한 연휴 불법보조금에 실구매가 18만원
"갤럭시S8, S8 플러스 구매 시 갤럭시탭A 7.0, 기어핏2, 무선충전패드 증정"
'갤럭시S8 실구매가 18만원' 연휴 틈타 불법 보조금 기승
"갤럭시노트8, 실물 사진 유출…듀얼카메라+일체형 디스플레이"
"SKT, 5월 갤럭시S8 집중 판매"
"맥아피, 삼성 스마트 TV·갤럭시S8에 보안 솔루션 탑재"
"""KT, 올해도 실적 개선…2분기는 갤럭시 S8 보조금 경쟁으로 부진"" - 신한"
'갤럭시S8 18만원' 황금연휴 불법보조금 대란
SK텔레콤 '갤럭시S8' 구매 고객 혜택 강화
"`스마트폰 1+1` 국내서도 가능…""제조사 프로모션, 규제 대상 아니다"""
갤럭시S8이 부른 번호이동
"SKT, 황금 연휴 맞이 '갤럭시S8' 고객에 추가 혜택 지급"
"모비톡, ‘갤럭시S7’ 구매자에게 ‘삼성 노트북’ 지급하는 이벤트 연장"
`갤럭시S8 보조금 대란`…5월 황금연휴에 12만명 번호이동
"""파트론, 갤럭시 S8 출시 지연으로 영업이익 적자전환"" - 미래대우"
인사이드 | 연이은 갤럭시S8 소비자 불만 삼성 “품질 문제없다”…협력사·사용자 탓?
"""부모님 폴더폰은 옛말""…효도폰도 '갤럭시S8'이 대세"
"갤럭시S8, 이어지는 품질논란..이번엔 '무한부팅·번인'"
'갤럭시S8·G6' 고객에게 영화표 주면 신고 대상
"""갤럭시S8 살까, 갤럭시노트8 살까"""
흥행 질주 이어가는 갤럭시S8…수혜 부품株 `눈길`
갤럭시S8이 19만 원?…연휴 틈타 불법 보조금 기승
영하20도 30시간 냉동에 LG폰 G6 '극한생존'
"'빨간액정, 재부팅에 번인'까지…꼬리무는 갤럭시S8 스캔들"
갤럭시S8 '빅스비' 완전체로 재탄생…1시부터 음성인식 업데이트(종합)
"핫딜폰, 갤럭시s8 추가사은품 지급, 갤럭시노트7 리퍼폰 사전예약"
"삼성전자, 갤럭시S8·S8+ `빅스비 보이스` 서비스 1일부터 시작"
갤럭시 S8 노골적인 동성애 이모티콘 뺐다
"'디자인-품질 따로' 갤럭시S8, 빅스비는 괜찮을까"
갤럭시S8 국내외서 품질 지적 잇따라
"갤럭시S8, 음성인식 ‘빅스비 보이스’ 서비스 시작"
"갤럭시S8, AI 빅스비 '보이스' 기능 1일 오후 1시 순차적 업데이트"
갤럭시 S8 음성비서 '빅스비' 3천가지 일 해준다
갤럭시S8 '빅스비' 음성인식 서비스 오늘 개시
숨기는 자와 잡는 자..갤럭시S8 '신종 페이백' 주의보
"삼성 갤럭시 S8 '빅스비', ""시리보다 내가 낫다"" 재치있는 세로드립 눈길"
"[특징주] 파트론, 투자확대와 갤럭시 S8 출시 지연 분기 실적 부진…하락세"
효도폰으로 ‘갤럭시S8’ ‘갤럭시A8’ 인기
"갤럭시S8, 사쿠라·와이파이에 반복 재시작 게이트까지"
"모비톡, 5월 4주차 중고폰 인기 순위표 공개… 아이폰 시리즈 강세"
"믿었던 생체인식 보안, 아직 보완할 점 많네요"
"갤럭시S8 AI비서 `빅스비` 스타트…""카톡으로 보내줘"" 명령 척척 수행"
"중국에 이어 일본서도 고전하는 삼성 갤럭시 스마트폰, 왜"
안국건강 `최팀장을 울려라!` 이벤트 당첨자 갤럭시S8 선물
"갤럭시S8, 빅스비 '보이스' 업데이트 오후 1시 시작"
"빅스비, 완전체 됐다…갤럭시S8·8+, 빅스비 보이스 시작"
"[조간브리핑] 靑 ""투기성 위장전입 걸러내겠다"""
"빅스비 업데이트, 갤럭시S8 음성인식 오후 1시 정식서비스"
삼성-LG 스마트폰 디스플레이 대결 ‘2R’
수출물량 6개월 연속 증가…반도체·디스플레이가 주도
연휴 틈타 갤럭시S8 불법보조금 기승…방통위 단속 끝난 이후 리베이트 올려
"""갤럭시S8 없이도 건재""…삼성, 1Q 글로벌 스마트폰 1위"
“시리보다 낫네”… 갤럭시S8 AI 빅스비 ‘호평’
삼성 '갤럭시S8' 오늘 중국서 공개…'명예회복' 할까?
"""내 몸이 비밀번호""라던 생체인증, 안전성 도마 올라"
"'저렴이 효도폰'은 옛말…""나도 갤럭시S8 다오"""
'랩'까지 한다고?…갤럭시 S8 빅스비 재롱에 이용자 즐겁다
"모비톡, 5월 마지막 주 중고폰 핫 키워드로 '아이폰6' 선정"
[CAR&TECH]기어 VR 입체감 있는 화면 ‘몰입감 두배’ 360카메라 취향따라 다양한 모드 지원
스마트폰의 ‘경계’가 사라진다
‘값싼 중국폰’ 옛말…고급화로 세계 점유율 24%
[서울경제TV][투데이포커스] 삼성 기댄 금융권 생체인증 사상누각
[경제 브리핑] 능률협회 ‘한국의 경영자상’ 시상식 外
"삼성 1Q 스마트폰 점유율, 中 강세로 하락"
갤럭시S8 음성인식 '빅스비' 오늘부터 서비스
"모비톡, '갤럭시노트7 리퍼폰' 출시 전까지 시장 안정세 전망"
갤럭시 S8 '무한도전'서 선공개 '빅스비' 어땠나 보니…
"삼성전자, 갤럭시S8 ‘빅스비’ 음성인식 서비스 시작"
"레볼루션 최강혈맹 가린다…넷마블-삼성전자, 6월 토너먼트 개최"
고가 스마트폰 디스플레이 장악한 OLED 고화질·휘는 화면 소비자 매료
갤럭시노트7 리퍼폰 국내출시 확정? 갤럭시S8 가격에 영향 미치나
[미리보는 오늘]강경화 외교장관 후보자 입국… 청문회 준비 돌입
"삼성 스마트폰, 1Q 출하량↑ 판매량↓"
"갤S8 홍채인식, 카메라·프린터·콘택트 렌즈로 해킹"
"갤S8 홍채 인식, 단 1분 만에 뚫렸다"
"갤럭시S8 빅스비 음성 모델 가수 호란, 서비스 직전 교체된 이유"
"""빅스비, 랩 해줘"" 명령에 노래하는 갤럭시S8(종합)"
"카약 타고 총 쏘고…삼성·LG, WIS서 체험 마케팅"
[fn뉴트렌드리딩] 혁신·가성비로 ‘스마트슈머’ 사로잡았다
"삼성전자 ""덱스로 스마트폰 경계 뛰어넘는다"""
"[게시판] SK텔레콤, 갤럭시S8 개통 고객에 제휴 혜택 제공"
"삼성·LG전자, 월드 IT 쇼서 혁신 제품 격돌"
"[히트상품]화이트스톤, 스마트폰 필수 아이템 ‘돔글라스’ 주목"
"삼성전자, '월드 IT쇼'서 스마트 라이프 새 가능성 제시"
"이인종 삼성電 부사장 ""삼성덱스, 스마트폰 경계 뛰어넘는다"""
'최고 기술'이라더니…갤S8 홍채 인식 보안 뚫렸다
"삼성 1분기 세계시장 1위, 중국 스마트폰은 매섭게 추격중"
모비톡 '갤럭시 S7'초특가 프로모션 28일까지 연장 결정
"모비톡, ‘갤럭시S8’ 구매 고객에게 최신 스마트워치 ‘기어S3’ 증정"
[월드IT쇼 2017] 삼성전자가 제시한 스마트라이프…'혁신 담았다'
"삼성 ""갤S8 홍채 해킹, 실제 일어날 순 없다"""
"삼성·LG전자, 월드 IT쇼 참가…`혁신`으로 승부수"
"갤S8 홍채인식 해킹한 독일팀 '카오스', 아이폰5S 지문센서도 뚫은 팀"
"삼성전자 갤럭시 S8 '빅스비' 서비스, 하루만에 16만명 이용"
"갤럭시S8 '빅스비' 음성, 가수 호란서 일반 성우로 변경"
29만원 5.5인치 스마트폰 '갤럭시 와이드2' 출시
"[서울포럼 2017] 자율차...음성비서...""첨단기술 체험해보니 4차 혁명 실감나요"""
"쌍용차, G4 렉스턴 출시 이벤트…경품은 갤럭시 S8"
"이인종 삼성 부사장 ""덱스, 스마트폰 경계 뛰어넘을 것"""
20만원대 SKT 전용 스마트폰 ‘갤럭시 와이드2’ 출시
삼성 갤S8 홍채인식 뚫려…생체보안 '비상'
[WIS 2017]삼성전자·LG전자 '라이프 스타일'을 바꾸다
"SK텔레콤, 대화면 옥타코어 '갤럭시와이드2' 단독 출시"
"SKT, 출고가 29만원 갤럭시와이드2 단독 출시"
"롯데하이마트, 매출 4조원 벽 넘는다…하락하던 성장률도 반등"
"“’갤럭시S8’로 효도하세요!” 모비톡, 어버이날 기념 이벤트 실시"
‘갤럭시와이드2’ SKT 전용 출시…출고가 29만7000원
"삼성전자, `월드 IT쇼 2017` 참가…스마트 라이프 가능성 제시"
생체인식 새시대 개막…라온시큐어ㆍ한국정보인증ㆍ민앤지 ‘관심’
목동 사무실에 침투한 '휴대폰 떴다방'
