comment,like,recom_cnt,unlike,url
까아악 정재오빠 완전 멋있어여ㅠㅠ♡♡♡,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=108&aid=0002617472
멋진보검이네~~~~자주보여주라~~~♡,11,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=015&aid=0003773717
내가 왕이될상 인가?,1,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=311&aid=0000737547
이정재는 웃으면 나도 웃음이 나올정도로 훈남이고 안웃으면 무섭게 느껴짐,1,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=311&aid=0000737547
캬!!! ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,9,0,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003543942
내여자,6,0,7,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003543942
좋은 작품에서 보자 응원한다,6,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003543941
청바지에 흰티기 넘니 잘어울리는 떠려니~❤️,8,0,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003543941
아이 예쁘다ㅎㅎㅎㅎㅎ,11,0,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003543954
배우 설현이라고 일부러 그러신건가,5,0,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003543954
미소가 아름답네요 박보검,99,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544023
귀여워,74,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544023
실물로 보고싶다 박보검 미모쩐다던데,64,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544023
꺅~~~!!! 검나 설렌당 ^^*,58,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544023
박보검 영상 인사하고 또하고 진구 여진구선배님 이라고 ♡♡,23,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544023
이뿨이뿨...보검오빠 웃는거 조녜,18,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544023
박보검은 무표정도 정잘이지만..웃는 얼굴이 진짜 해사하게 이쁨..세상시름 다 잊게되는 얼굴,17,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544023
세상에 ..저 미모 실화인가요?,17,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544023
박보검 웃는 모습만 봐도 기분이 좋아지네요~~,15,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544023
헐 박보검,15,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544023
박보검 진짜 잘 생겼다,14,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544023
꺄~♡♥잘생김×100,8,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544023
아침에 박보검기사라니~~~기분업,5,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544023
박보검 !!!! 굿모닝,4,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544023
웃는 모습이 너무 이쁜 보거미~~,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544023
실물아니라 꼭 등신대 같다,13,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=311&aid=0000737553
진짜 설현은 전신샷으로 보는게 훨씬 매력있고 예뻐보인다.. 와 몸매가..,54,0,16,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=311&aid=0000737553
청바지가 잘 어울리는 여신~❤❤❤❤❤❤❤❤❤,32,0,9,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=311&aid=0000737553
청바지에 흰티 입어서멋지면 진짜 멋찐사람이지ㅎ,17,0,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=311&aid=0000737553
떠려니는 전체샷으로봐야 훨씬 더예쁨,38,0,13,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=311&aid=0000737553
하체 실종이네 ㅋ,1,0,6,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=311&aid=0000737553
언능TV에나와눈호강두루두루나눠주길~~~♡,7,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=015&aid=0003773716
살찐듯,3,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=076&aid=0003097731
얼굴 넙죽하네,0,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=076&aid=0003097731
울이쁜보검의국보급미소~~~~♡,5,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=015&aid=0003773715
