titles,url,contents
"유병언 장녀 유섬나, 인천공항 도착…인천지검으로 압송",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=029&aid=0002406284,세월호의 실소유주 유병언 전 세모그룹 회장의 장녀 유섬나씨가 7일 오후 한국으로 송환됐다유씨는 한국시간으로 이날 새벽 파리 샤를 드골 공항에서 한국행 대한항공 KE902편에서 체포된 후 오후 3시께 인천국제공항에 도착했다 2014년 4월 체포영장이 발부돼 도피 생활을 한 지 3년 2개월여 만이다 인천지검 특수부김형근 부장검사는 파리 현지로 검찰 호송팀을 보내 유씨가 항공기에 탑승할 때 프랑스 경찰로부터 신병을 넘겨받아 곧바로 그를 체포했다비행기에서 내린 유씨는 혐의 인정하느냐의 질문에 아무런 대답을 하지 않았다 검찰과 공항 관계자 수명에게 둘러싸인 그는 입국 및 세관 심사를 마치고서 입국장을 빠져나갔다 유씨는 곧바로 인천지검으로 압송돼 조사를 받을 예정이다 검찰에 따르면 유씨는 한국에서 디자인업체 모래알디자인을 운영하면서 총 492억 원을 횡령·배임한 혐의를 받는다  홈페이지 바로가기SNS 바로가기확바뀐 디지털타임스 연예·스포츠 섹션 바로가기 Copyrights ⓒ 디지털타임스  dtcokr 무단 전재 및 재배포 금지 이미정 lmj0919
3년만에 귀국 유섬나씨 “세월호 실소유주? 있을 수 없는 일”,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=028&aid=0002367499,유병언 세모그룹 회장 장녀 인천공항 인터뷰“도피한 적 없어그동안 세상이 바뀌길 기다려490억 횡령 혐의 터무니 없는 이야기“ 부인세월호 유가족엔 “가슴 아프다” 눈물 흘리기도7일 입국한 세월호의 실소유주였던 유병언 세모그룹 회장의 장녀 유섬나씨는 “도피한 적이 없다”며 혐의 내용도 강하게 부인했다 이날 오후 인천지검에 도착한 유씨는 ‘왜 장기간 해외에서 도피했느냐’들의 질문에 “지난 시절 무자비한 공권력으로부터 저를 보호할 방법이 해외의 다른 법으로부터라도 보호를 받고 싶어서 이제까지 기다렸다 이제는 공정한 심사를 받기를 기대한다”고 말했다 그는 “그 당시 정치권들이 어떻게 했는지 다 아실 것이다 저로 인해서 다른 분들이 수사를 받을 때 강압적인 수사를 받았고 그로 인해서 제대로 된 답변을 못 했다고 믿고 있으므로 이때까지 기다린 것이다”고 설명했다 강압수사라는 것을 어떻게 알았느냐는 질문에 그는 “로 봤고 말도 안 되는 상황이 벌어지고 있었기 때문에 알았다”며 “저는 한 번도 도망간 적이 없고 검찰로부터 편지 한 장 받은 적이 없다”고 했다   유씨는 자신의 혐의에 대해서도 강력히 부인했다 유씨는 490억원대 횡령·배임 혐의에 대해 어떻게 생각하느냐는 질문에 “터무니없는 이야기다 평생 일을 하며 살았고 일한 대가 외에 아무것도 횡령하거나 배임한 적 없다”고 말했다 그러면서 ‘세월호 유가족에게 할 말이 없느냐’는 질문에그는 “가슴이 아프다”며 눈물을 흘렸다 그는 “가슴이 너무 아프고 지금도 죽어간 어린 생명을 생각하면 매일 매일 물이 닿을 때마다 아픈 가슴을 어떻게 할 수 없다 그분들에게는 어떤 말로도 위로가 안 된다는 것을 알기 때문에 같이 아파해야 한다고 생각한다”고 했다  그는 이어 “유 전 회장이 청해진해운의 실소유주라고는 믿지도 않고 있을 수도 없는 일”이라고 했다 정치권이나 권력과의 정경 유착과 관련해서는 “전혀 없다”고 답했다 559억원대 횡령·배임 혐의를 받는 동생 혁기씨와 연락을 했느냐는 질문에 “사건 이후로는 한 번도 연락하지 않았다”고 했다   유씨는 이날 새벽 파리 샤를 드골 공항에서 한국행 대한항공을 타고 이날 오후 2시40분께 인천국제공항에 도착했다 흰색 정장 바지에 카키색 재킷을 입고 수갑을 찬 손을 검은색 천으로 가린 채 비행기에서 내렸다 인천지검은 파리 현지로 검찰 호송팀을 보내 유씨가 항공기에 탑승하자 프랑스 경찰로부터 신병을 넘겨받아 체포했다 유씨는 인천공항 입국장을 빠져나오자 곧바로 인천지검으로 압송됐다  검찰은 지난 2014년 중간수사 결과발표에서 유씨의 횡령·배임 혐의 액수를 492억원이라고 발표했으나 한국과 프랑스 간 범죄인인도 조약에 따라 혐의 액수는 크게 줄 것으로 보인다 해당 조약 15조특정성의 원칙에 따르면 범죄인인도 청구국은 인도 요청 시 피청구 국에 제시한 범죄인의 체포 영장에 적힌 혐의 외 추가로 기소할 수 없다 이에 따라 2014년 유씨의 체포 영장에 포함된 컨설팅 용역비용 91억 원외에는 기소 대상에서 제외되고 또 한국과 프랑스의 횡령 혐의 공소시효가 달라 91억원 중 세모와 관련한 컨설팅비 횡령·배임액 43억원도 기소 대상에서 빠져 혐의 액수는 40억원대로 크게 줄어들 것으로 보인다 검찰은 “유씨에 대해 충분히 조사하고 구속영장 청구 여부를 결정하겠다”고 밝혔다    한겨레 절친이 되어 주세요 신문구독 주주신청  카카오톡 위코노미 정치BARⓒ한겨레신문  무단전재 및 재배포 금지
'레드오션' 뛰어드는 신규 LCC…불 보듯 뻔한 '출혈경쟁' 막아야,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=110&oid=030&aid=0002614891,항공업계가 7번째 국적 저비용항공사 출범에 주목하고 있다 강원 양양을 거점으로 플라이 양양 충북 청주를 거점으로 K에어항공 등 총 6개 사업자가 LCC 시장을 준비 중이다 이들 모두 운송사업 면허를 취득하면 국내 LCC는 6곳에서 12곳으로 두 배 늘어난다국내 LCC 시장은 최근 10여 년간 폭발적으로 증가했다 제주항공은 올해 초 누적 탑승객 4000만명을 돌파했고 진에어는 지난 달 3000만명을 넘어섰다 올 1분기 국내선 LCC 점유율은 58로 대형항공사48를 넘어섰다 LCC 매출은 대한항공·아시아나항공에 미치지 못하지만 영업이익률은 78배에 달한다국내 LCC 시장 사업성이 검증되자 신규업체가 우후죽순으로 생겨나기 시작했다 플라이양양은 지난해 4월 법인 설립 후 12월 국토교통부에 신규운송사업 면허를 신청했다 하지만 올해 초 국토부로부터 초기 재무적 위험 발생 가능성때문에 반려됐다 플라이양양은 이달 중 재신청할 계획이다한화그룹이 재무적투자자로 나선 K에어항공도 신규운송사업을 준비 중이다 에어대구는 대구∼제주 국내선과 대구∼일본·중국 국제선에 내년 초부터 운항할 계획이다 경남은 영남권 시·도 상공회의소 기업들과 함께 남부에어설립을 추진한다정부와 업계는 신규 사업자 난립에 우려하고 있다 시장 확대로 일자리 창출 수송분담률 확대 등 순기능도 있지만 시장이 이미 포화상태라는 분석이 많다 6개 LCC가 국내선 약 60 수송하고 있고 KTX·SRT 등 고속철이 수송수단으로 자리매김해 국내선 수요가 크게 늘어날 가능성이 적다기업 존립에 대한 우려도 있다 LCC 사업자가 늘어나면 가격 경쟁은 불가피하다 저가정책을 펼치는 LCC 업계 간 경쟁이 과열되면 수익성 확보가 어렵다 또 국내선은 서울·제주·부산 등 일부 노선에만 수익이 발생하는데 이들 노선은 이미 포화상태다국토부가 자본잠식률 50 이하인 항공사의 면허 취소를 검토하기로 하면서 LCC 시장 과열은 잠시 소강상태에 접어들었지만 이들 간 출혈경쟁을 막기 위한 근본적인 대책이 필요해 보인다류종은 자동차  전자신문 인기 포스트 전자신문 공식  전자신문 바로가기 Copyright ⓒ 전자신문  전자신문인터넷 무단전재 및 재배포 금지
"코스피, 운수장비업종 하락폭 확대",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=030&aid=0002615026,코스피지수가 시가대비 소폭의 반등흐름에도 불구하고 여전히 하락세를 유지하고 있는 가운데236629p233p 운수장비업종의  하락폭이 커지는 모습이다 7일 오전 11시22분 현재 코스피시장에서 업종별 등락현황을 살펴보면 운수장비업종188과 기계업종165등이 하락폭이 큰 것으로 나타났고 반대로 운수창고업종09과 섬유의복업종089등은 상승률이 큰 것으로 집계되었다 상승률이 가장 큰 운수창고업종지수는 전일에 이어 오늘도 상승하면서 또한번 연중최고치를 갈아치우는 모습인데 향후 추가적인 강세트렌드가 진행될 가능성을 보여주고 있다 동업종에 대해서 외국인은 최근 크게 매수세를 형성하고 있어서 최근 일주일동안 외국인이 순매수한 금액은 349억원에 이른다 기관 또한 매수에 치중한 것으로 나타났다 동업종지수의 패턴을 분석해보면 현재위치는 전형적인 정배열 구간에서 5일 10일 20일 이동평균선을 상향돌파해내고 있는 모습이다운수창고업종내 주요 종목동향을 보면 한진이 354의 상승률로 오늘 업종내에서 움직임이 활발한모습인데 최근 해당종목에 대하여 외국인과 기관이 모두 순매수를 보이고 있다 그리고 대한항공은 305 제주항공은 26의 오름세를 보이고 있다 한편 장중 기준으로 지금은 비금속광물업종의 하락폭이 가장 커지는 것으로 나타나고 있고073 상대적으로 의약품업종은 상승폭이 커지고 있는 것으로 나타났다169 전반적으로 코스피 지수관련 주요업종들은 상승우위를 보이고 있다 전기전자업종은 003 상승중이고 금융업종이 035 철강금속업종이 018 오른 반면에 통신업종048운수장비188은 하락했다 이시각 현재 외국인은 코스피시장에서 504억원의 순매수를 보이고 있다  금융업종과 전기전자업종을 주로 매수하고 있고 화학업종과 운송장비업종 등에서는 매도우위를 보이고 있다 이에 따라 금융업종내  우리종금은 241 오른 681원을 기록하고 있으며 대신증권은 233 오른 13150원에 거래되고 있다  한편 전기전자업종내에서  삼화콘덴서와 해성디에스도 각각 603 382의 등락폭을 보이고 있다 로봇 ET가 쓴 기사입니다 전자신문 인기 포스트 전자신문 공식  전자신문 바로가기 Copyright ⓒ 전자신문  전자신문인터넷 무단전재 및 재배포 금지
"코스닥 상대적 강세 지속, 6일째 상승세",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=030&aid=0002615183,▣ 당일 장마감6월 7일 오후 346 ◈ 지수동향 KOSPI 236014p848036선물 3057p200065KOSDAQ 66646p414063◈ KOSPI 투자자별 매매동향 외국인 1145억기관 2966억개인 1271억 프로그램 854억 뉴욕증시는 영국 총선과 제임스 코미 전 FBI 국장의 상원 증언 등을 둘러싼 불확실성이 작용하며 이틀째 약보합세를 지속 코스피 약보합세 코스닥 강보합세로 출발한 국내증시는 코스피가 시가보다 일부 낙폭을 확대하며 마감한 반면 코스닥은 상승폭을 확대하며 6일째 상승세를 지속 코스피는 초반 순매도를 보이던 프로그램 매매가 순매수로 돌아선 가운데 기관 순매도 외국인 순매수 마감 연기금 매도세가 지속되며 반등세가 제한적임 코스닥은 외국인 순매수 기관 순매도 마감 초반 외국이 순매도와 함께 마이너스권에 머물기도 했으나 외국인이 매수세를 지속하며 상승세가 커졌음 업종별로는 증권 은행 의약품 등이 상승세를 나타냈으며 운수장비 기계 종이목재 등이 하락세로 마감 ◈ 노조 단체협상 난항 등 영향 현대차그룹주 전반적 하락세기아차026현대차155현대위아235현대모비스381 ◈ 실적 기대감 항공주 일제히 상승세대한항공360티웨이홀딩스539아시아나항공320제주항공274 ◈ 홈쇼핑주 일제히 상승세GS홈쇼핑279CJ오쇼핑291현대홈쇼핑073엔에스쇼핑082 로봇 ET가 쓴 기사입니다 전자신문 인기 포스트 전자신문 공식  전자신문 바로가기 Copyright ⓒ 전자신문  전자신문인터넷 무단전재 및 재배포 금지
해외도피 3년 만에 ···유섬나씨 파리 공항에서 체포,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=032&aid=0002793577,490억원대 횡령·배임 혐의로 해외도피 3년 만에 범죄인인도 절차에 따라 강제송환된 유병언 전 세모그룹 회장의 장녀 유섬나씨가 프랑스 파리 공항에서 한국 검찰에 체포됐다인천지검 특수부김형근 부장검사는 특정경제범죄가중처벌법상 횡령·배임 혐의로 유씨를 체포했다고 7일 밝혔다검찰 호송팀은 이날 오전 3시 26분께 파리 샤를 드골 공항 내 한국행 대한항공 KE902편 여객기에서 프랑스 현지 경찰로부터 유씨를 넘겨받아 곧바로 체포 영장을 집행했다유씨는 이날 오후 3시께 인천국제공항에 도착한 뒤 인천지검으로 압송돼 조사를 받을 예정이다인천지검 청사에 들어가기 전 유씨는 입구에 마련된 포토라인에서 강제송환에 따른 심경과 혐의에 관한 입장 등을 묻는 취재진의 질문을 받을 계획이다인천지검은 유씨의 강제송환이 확정된 이후 별도 수사팀을 꾸리는 방안을 검토했다가 이미 유병언 일가와 측근 상당수의 재판이 끝난 점 등을 고려해 특수부에 사건을 배당했다유씨는 과거 디자인업체 ‘모래알디자인’을 운영하며 계열사 ‘다판다’로부터 컨설팅비 명목으로 48억원을 받는 등 총 492억원을 빼돌린 혐의를 받고 있다인천지검 특별수사팀은 세월호 참사가 벌어진 2014년 4월 당시 선사 청해진해운의 실소유주인 유병언 일가의 경영비리를 대대적으로 수사했다프랑스 영주권자인 유씨도 검찰의 출석을 통보받았으나 불응했고 검찰은 체포 영장을 발부받고 인터폴을 통해 적색 수배령을 내렸다그는 같은 해 5월 파리 샹젤리제 부근 고급 아파트에서 프랑스 경찰에 체포된 뒤 구치소 수감 1년 만에 풀려나 불구속 상태에서 프랑스 당국의 송환 결정에 불복하는 소송을 제기했다프랑스 대법원에 해당하는 파기법원은 지난해 3월 유씨를 한국에 돌려보내야 한다고 결정했고 그해 6월 마뉘엘 발스 당시 총리가 송환 결정문에 최종 서명했다유씨는 자신이 한국으로 송환되면 정치적 이유로 공정한 재판을 받을 수 없다면서 최고행정법원인 콩세유데타에 소를 제기했다그러나 프랑스 총리의 인도명령에 대한 불복 소송이 각하됨에 따라 프랑스 내 모든 절차가 완료됐고 최근 범죄인인도 결정이 최종 확정됐다우리나라가 프랑스와 체결한 범죄인인도 조약이 발효된 2008년 6월 이후 실제로 프랑스에서 범죄인을 넘겨받은 사례는 유씨가 처음이다유씨가 장기간 해외에서 도피생활을 했고 범죄 액수가 많은 점 등을 고려할 때 검찰은 이르면 오는 8일 구속영장을 청구할 것으로 전망된다검찰 관계자는 “혐의 액수는 수사 결과에 따라 달라질 수 있다”며 “구속영장 청구 여부는 검토할 예정”이라고 말했다 경향신문 SNS 트위터  인기 무료만화 보기©경향신문wwwkhancokr 무단전재 및 재배포 금지
유섬나·정유라 아들 7일 인천공항 도착…각각 다른 여객기 탑승,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=032&aid=0002793604,세월호 실소유주인 고 유병언 세모그룹 회장의 장녀 유섬나씨가 7일 인천공항으로 강제송환된다 2015년 5월 유씨가 프랑에서 체포된 지 3년 만이다인천지검은 특수부김형근 부장검사는 특정경제범죄가중처벌법횡령·배임 위반 혐의로 프랑스에서 유씨를 체포했다고 7일 밝혔다검찰은 이날 오전 3시26분쯤 프랑스 드골공항에서 국적항공기인 대한항공에 탑승한 유씨에 대해 체포영장을 집행했다 유씨 등을 태운 대한항공 KE 902편은 이날 오후 2시40분쯤 인천공항에 도착한다 유씨는 인천공항에 도착한 뒤 곧바로 인천지검으로 압송돼 조사 받을 예정이다유씨는 디자인업체 ‘모래알디자인’을 운영하면서 세월호 소속 회사인 청해진해운의 계열사로부터 컨설팅비 명목 등으로 모두 492억 원을 빼돌린 혐의를 받고 있다한편 ‘국정 농단’ 최순실씨의 딸 정유라씨의 아들과 보모도 이날 인천공항을 통해 입국한다 이들은 덴마크 코펜하겐에서 네덜란드 암스테르담을 거쳐 이날 오후 3시5분쯤 대한항공 KE926편으로 인천공항에 도착한다 경향신문 SNS 트위터  인기 무료만화 보기©경향신문wwwkhancokr 무단전재 및 재배포 금지
"유병언 장녀 섬나씨, ‘막 내린 프랑스 고급 아파트 3년 도피’···“난 무자비한 공권력의 피해자”",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=032&aid=0002793692,세월호 참사 이후 3년 여의 시간을 고통으로 보낸 사람들이 있는 반면 법망 안에서 사실상 ‘도피’를 해 온 사람들이 있다 세월호 실소유주 유병언 전 세모그룹 회장의 장녀 섬나씨가 대표적이다 그는 유 전 회장의 횡령·배임의 공범 혐의를 받고 있다 섬나씨는 7일 3년 만에 한국으로 강제 송환됐다섬나씨는 이날 오후 4시쯤 인천국제공항으로 강제송환돼 입국했다들과 만나 “세월호 희생자 생각하면 가슴이 아프다  어떤 말로도 위로가 안된다고 생각한다”고 입을 열었다 그러면서도 “나는 도피한 적 없다 무자비한 공권력에 피해를 입었다 공권력을 피하려고 해외로 도피한 것”이라고 했다자신에 대한 횡령·배임 혐의에 대해선 “아무것도 횡령·배임 한 것이 없다”고 했다 이어 “유병언 일가가 세월호 실소유를 했다는 건 있을 수 없다”고 했다그는 “그 당시 정치권들이 어떤 짓을 했는지 여러분도 다 아실 것”이라며 “다른 사람들이 강압적인 수사를 받아서 제대로 된 답변을 못했다고 믿어서 이때까지 기다린 것”이라고 말했다 “도망을 친 것이 아니고 검찰 연락을 한 통도 받은 게 없다”고도 했다섬나씨에 대한 수사는 3년 전으로 거슬러올라간다세월호 참사가 터진 2014년 4월 검찰은 세월호의 실소유주인 유 전 회장 일가의 비리 의혹을 캐기 시작했다 검찰은 행방을 감추고 도주 중인 유 전 회장과 장남에 이어 장녀 섬나씨 등에 대해 소환을 통보했다 섬나씨는 해외 체류 중이었다 그는 해외에서 아마추어 사진작가 ‘아해’로 활동하던 자신의 아버지 유 전 회장을 알리는 일을 해왔다 섬나씨는 뉴욕 프라하 파리를 오가며 ‘아해’ 사진 전시 프로젝트에 참여하는 등의 활동을 한 것으로 전해졌다검찰은 섬나씨가 소환에 응하지 않자 체포영장을 청구해 발부 받았다 혐의는 유 전 회장의 비리로 인한 범죄수익을 해외에 은닉하거나 빼돌리고 총 492억원대 횡령·배임을 했다는 것 등이다검찰과 경찰 법무부와 외교부 국세청 금융감독원까지 나섰다 검찰은 섬나씨가 해외 어디에 있는지를 파악하기 위해 대검찰청과 법무부 외교부를 통해 미 연방수사국과 국토안보수사국에도 협조를 요청했다 국가기관들이 유 전 회장 일가와 섬나씨를 잡기 위해 총동원된 셈이다행적을 알 수 없던 섬나씨는 수사 시작 한달 여만인 그 해 5월27일 프랑스 파리 샹젤리제 부근 고급 아파트에서 프랑스 경찰에 체포됐다 섬나씨는 곧바로 프랑스 항소법원에 보석신청을 했다 그러나 항소법원은 이를 기각했다이에 따라 섬나씨는 구금된 상태에서 한국 인도 여부를 결정받게 되는 처지에 몰렸다 당시 섬나씨는 변호인 파트릭 메조뇌브를 통해 입장을 밝혔다 한 마디로 자신이 “정치적 희생양”이라는 주장이었다파트릭 메조뇌브는 당시 해외 언론 APTN과의 인터뷰에서 “비극적인 사고세월호 참사와 관련해 희생양이 필요하기 때문에 한국 정치권에서 섬나씨와 그 가족에게 책임을 묻고 있다”고 말했다 그는 한국 정부가 범죄인 인도 요청 사유로 제시한 섬나씨 횡령 혐의도 반박했다 메조뇌브는 “섬나씨는 2004년 회사 돈을 횡령한 혐의를 받고 있지만 2008년에야 그 회사의 일원이 됐다”고 밝혔다 섬나씨는 디자인업체 모래알디자인을 운영하면서 계열사 다판다로부터 컨설팅비 명목으로 48억원을 지급받는 등 총 492억원의 횡령·배임 혐의를 받고 있었다 그는 “프랑스 사법부가 범죄인을 인도할 권리는 있다”면서도 “하지만 섬나씨의 혐의에 대해 법적인 근거 없이 그러려고 하는 것이 유감스럽다”고 했다 수감된 섬나씨는 아들이 미성년자당시 16세임을 내세워 불구속 재판을 받게 해달라고 요구해왔다 구치소 수감 1년 1개월 만인 지난 2015년 6월 풀려났다 주 3회 주거지 관할 경찰서에 자신의 소재지를 신고해야 한다는 ‘조건부 석방’이었다 ‘합법적 도피’를 3년여 이어갔다 그 사이 한국 대법원에 해당하는 프랑스 파기법원이 지난해 3월 유씨를 한국에 돌려보내야 한다고 결정했고 그해 6월 마뉘엘 발스 당시 총리가 송환 결정문에 최종서명을 했다 섬나씨는 이에 대해서도 반발했다 자신이 한국으로 송환되면 정치적인 이유로 공정한 재판을 받을 수 없다면서 ’송환 결정  인권 침해‘라는 논리를 폈다결국 지난해 9월 섬나씨가 프랑스 정부의 한국송환 결정을 인정할 수 없다면서 최고행정법원 콩세유데타Conseil d‘Etat에 무효를 주장하는 소송을 제기하기에 이르렀다 이 소송은 섬나씨 자신에게 화근으로 돌아왔다 콩세유데타는 청구를 접수한 지 여덟달 만인 지난 5월17일 섬나씨의 청구를 기각한 것이다 프랑스 정부의 한국 송환 결정이 정당하다는 판단이었다이에 프랑스 법무부는 최근 이런 내용을 한국 정부에 공식 통보했고 프랑스 정부와 한국 법무부가 섬나씨의 강제송환 조율에 들어갔다마침내 7일 오전 3시26분쯤 파리 샤를 드골 공항 내 한국행 대한항공 KE902편 여객기에서 한국 검찰에 인계된 섬나씨는 이날 오후 3시쯤 인천국제공항에 도착한 뒤 인천지검으로 압송돼 조사받을 예정이다 검찰 관계자는 “유씨의 구체적인 혐의와 관련해서는 압송 후 조사를 통해 확인해야 할 부분이 많다”고 말했다유병언 세모그룹 회장의 장녀 유섬나씨가 7일 인천공항으로 들어와 검찰에 체포돼 인천지검으로 들어오고 있다  경향신문 SNS 트위터  인기 무료만화 보기©경향신문wwwkhancokr 무단전재 및 재배포 금지
유병언 장녀 유섬나 인천공항 도착 검찰로 압송,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=032&aid=0002793726,프랑스에서 도피 생활을 이어가던 유병언 세모그룹 회장의 장녀 유섬나씨가 7일 인천공항에 도착했다 2014년 4월 체포영장이 발부돼 도피 생활을 한지 3년2개월여 만이다7일 인천공항에 도착한 고 유병언 세모그룹 회장의 장녀 유섬나씨가 검찰 직원들과 함께 인천지검으로 압송되고 있다｜독자 제공유씨는 한국시간으로 이날 새벽 파리 샤를 드골 공항에서 한국행 대한항공 KE902편을 탔으며 11시간 가량 비행을 거쳐 오후 3시쯤 인천국제공항에 도착했다 이 사건을 수사 중인 인천지검 특수부김형근 부장검사는 파리 현지로 검찰 호송팀을 보냈으며 유씨가 항공기에 탑승할 때 프랑스 경찰로부터 신병을 넘겨받아 곧바로 그를 체포했다 흰색 정장바지에 카키색 재킷을 입고서 수갑을 찬 손을 검은색 천으로 가린 채 비행기에서 내린 유씨는 ‘혐의 인정하느냐’ ‘부친 사망 소식을 언제 들었느냐’의 질문에 아무런 대답을 하지 않았다검찰과 공항 관계자 수명에게 둘러싸인 그는 입국 및 세관 심사를 마치고서 입국장을 빠져나갔다 유씨는 곧바로 인천지검으로 압송돼 조사를 받을 예정이다 당초 유씨가 나올 것으로 알려진 F출구쪽 입국장에 70여명의 취재진이 몰려 그를 기다렸다 그러나 유씨와 그를 호송하는 검찰 관계자들은 취재진 몰래 B출구로 나온 뒤 은색 스타렉스 차량을 타고 공항을 빠져나갔다 유씨는 디자인업체 ‘모래알디자인’을 운영하면서 세월호 소속 회사인 청해진해운의 계열사로부터 컨설팅비 명목 등으로 모두 492억원을 빼돌린 혐의를 받고 있다 경향신문 SNS 트위터  인기 무료만화 보기©경향신문wwwkhancokr 무단전재 및 재배포 금지
유병언 장녀 “세상 바뀌었으니 공정 수사를”,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=032&aid=0002793858,ㆍ유섬나씨 해외 도피 3년 만에 강제송환ㆍ“청해진해운 운영 관여 안 해” 490억대 횡령·배임 부인ㆍ세월호 얘기엔 눈물…검찰 오늘 영장 청구 여부 결정횡령·배임들의 질문에 답하고 있다세월호 실소유주인 고 유병언 세모그룹 회장의 장녀 유섬나씨가 7일 프랑스에서 한국으로 강제송환됐다 2015년 5월 유씨가 프랑스에서 체포된 지 3년 만이다 한국·프랑스 범죄인 인도 절차에 따라 프랑스 경찰에게 유씨를 넘겨받은 검찰 호송팀은 이날 오전 3시26분쯤 프랑스 샤를 드골공항에서 인천공항으로 출발하는 대한항공 여객기에서 유씨에 대한 체포영장을 집행했다 이날 오후 3시쯤 인천공항에 도착한 유씨는 입국심사 등을 마친 뒤 곧바로 인천지검으로 압송됐다그는 인천지검 청사로 들어가기 전 입구에 마련된 포토라인에서 취재진의 질문을 받았다 유씨는 490억원대 횡령·배임 혐의에 대해 어떻게 생각하느냐는 물음에 “세월호 선사인 청해진해운 운영에 관여한 적이 없으며 일한 대가로 돈을 받았을 뿐 횡령하거나 배임한 적이 없다”며 혐의를 적극 부인했다유씨는 프랑스에서 곧바로 귀국하지 않은 이유에 대해서는 “지난 시절 무자비한 공권력에 의한 강압적인 수사로부터 보호받을 방법이 없어 해외의 다른 법에라도 보호받고 싶었다”며 “지금은 세상이 바뀐 만큼 공정한 수사를 기대한다”고 말했다특히 유씨는 세월호 유가족을 생각하면 가슴이 아프다며 눈물을 흘리기도 했다 유씨는 “죽어간 어린 생명들을 생각하면 매일매일 물이 닿을 때마다 아픈 가슴을 어떻게 할 수 없었다”며 “어떤 말로도 위로가 안된다는 것을 알고 있다”고 말했다횡령·배임 조세포탈 혐의를 받고 있는 유씨에 대한 조사는 인천지검 특수부가 맡는다 인천지검 특수부는 2014년 세월호 실소유주인 유 회장 일가와 청해진해운 등 계열사에 대한 경영 비리를 수사했다 인천지검은 김형근 특수부장을 주임검사로 3명의 검사를 투입 유씨의 경영비리 전반에 대해 이날 밤늦게까지 조사했다유씨는 아버지 유 회장의 계열사 다판다와 세모의 자금 수십억원을 빼돌리고 유 회장의 사진첩을 세모그룹 계열사 운영자들에게 고가에 매입하게 해 계열사들에 수백억원의 손해를 입힌 혐의를 받고 있다 또한 디자인업체인 ‘모래알디자인’을 운영하면서 자금을 횡령하고 수억원의 조세를 포탈한 혐의도 받고 있다검찰은 이날 조사를 통해 8일 오후 유씨에 대한 구속영장 청구 여부를 결정할 방침이다 검찰 관계자는 “유씨 수사는 유 회장 일가의 불법적인 경영비리를 밝히는 것으로 세월호 침몰 원인과는 관계가 없다”며 “유씨는 세월호 수사 때 정치적 핍박을 당했다며 귀국하지 않은 만큼 증거인멸 및 도주 의사가 있는 것으로 봐야 한다”고 밝혔다 유씨가 사법처리되면 유 회장 일가 중 차남 혁기씨만 남는다 미국에 있는 것으로 알려진 혁기씨는 559억원의 횡령·배임 혐의를 받고 있지만 현재 행방불명이다 검찰은 유씨에게 혁기씨의 소재도 추궁할 예정이다 경향신문 SNS 트위터  인기 무료만화 보기©경향신문wwwkhancokr 무단전재 및 재배포 금지
