"","GU_NM","CATEGORY","PLACE_NAME","INSTL_DIV","LAT","LON"
"565","관악구","주요거리","신대방역","LGU+",37.4859917698289,126.913595320468
"566","관악구","주요거리","신림동고시촌","LGU+",37.4691508424564,126.937675933234
"567","관악구","주요거리","신림동고시촌","LGU+",37.4691508960723,126.937777671992
"568","관악구","주요거리","신림동고시촌","LGU+",37.4691508960723,126.937777671992
"569","관악구","주요거리","신림동고시촌","LGU+",37.4691508960723,126.937777671992
"570","관악구","주요거리","신림역","LGU+",37.4851006231113,126.929838440223
"571","관악구","주요거리","신림역","LGU+",37.4851006231113,126.929838440223
"572","관악구","주요거리","신림역","LGU+",37.4835084266027,126.929645457768
"573","관악구","주요거리","신림역","LGU+",37.4835084266027,126.929645457768
"574","관악구","주요거리","사당역","LGU+",37.4757675075174,126.981340586377
"575","관악구","주요거리","사당역","LGU+",37.4757675075174,126.981340586377
"576","관악구","주요거리","사당역","LGU+",37.4758024544281,126.980159172289
"577","관악구","주요거리","사당역","LGU+",37.4758024544281,126.980159172289
"578","서초구","주요거리","서래마을","LGU+",37.4994069225297,126.999051185581
"579","서초구","주요거리","서래마을","LGU+",37.4994069225297,126.999051185581
"580","서초구","주요거리","서래마을","LGU+",37.4978869158199,126.998258468905
"581","서초구","주요거리","서래마을","LGU+",37.4978869158199,126.998258468905
"582","서초구","주요거리","서래마을","LGU+",37.4968922119863,126.998863496406
"583","서초구","주요거리","서래마을","LGU+",37.4968922119863,126.998863496406
"584","서초구","주요거리","서래마을","LGU+",37.4961470717754,126.998235892546
"585","서초구","주요거리","서래마을","LGU+",37.4961470717754,126.998235892546
"586","서초구","주요거리","서래마을","LGU+",37.4977166353907,126.999151853665
"587","서초구","주요거리","서래마을","LGU+",37.4977166353907,126.999151853665
"588","서초구","주요거리","사당역 거리","LGU+",37.4770542661974,126.982095474081
"589","서초구","주요거리","사당역 거리","LGU+",37.4770542661974,126.982095474081
"590","서초구","주요거리","사당역 거리","LGU+",37.4778474180769,126.983927926328
"591","서초구","주요거리","사당역 거리","LGU+",37.4778474180769,126.983927926328
"592","서초구","주요거리","사당역 거리","LGU+",37.4778474180769,126.983927926328
"593","서초구","주요거리","사당역 거리","LGU+",37.4778474180769,126.983927926328
"594","서초구","주요거리","강남역일대(교보거리)","LGU+",37.5036881415155,127.022625822387
"595","서초구","주요거리","강남역일대(교보거리)","LGU+",37.5036881415155,127.022625822387
"596","서초구","주요거리","강남역일대(교보거리)","LGU+",37.5020003088299,127.023890819659
"597","서초구","주요거리","강남역일대(교보거리)","LGU+",37.5020003088299,127.023890819659
"598","서초구","주요거리","강남역일대(교보거리)","LGU+",37.5016631469472,127.024792056484
"599","서초구","주요거리","강남역일대(교보거리)","LGU+",37.5016631469472,127.024792056484
"600","서초구","주요거리","강남역일대(교보거리)","LGU+",37.5010073359556,127.024207158466
"601","서초구","주요거리","강남역일대(교보거리)","LGU+",37.5010073359556,127.024207158466
"602","서초구","주요거리","강남역일대(교보거리)","LGU+",37.5000675277608,127.024492972064
"603","서초구","주요거리","강남역일대(교보거리)","LGU+",37.5000675277608,127.024492972064
"604","서초구","주요거리","강남역일대(교보거리)","LGU+",37.5016666778357,127.025138119576
"605","서초구","주요거리","강남역일대(교보거리)","LGU+",37.5016666778357,127.025138119576
"606","서초구","주요거리","강남역일대(교보거리)","LGU+",37.4994454071748,127.026469560772
"607","서초구","주요거리","강남역일대(교보거리)","LGU+",37.4994454071748,127.026469560772
"608","서초구","주요거리","강남역일대(교보거리)","LGU+",37.4988701123796,127.024387409198
"609","서초구","주요거리","강남역일대(교보거리)","LGU+",37.4988701123796,127.024387409198
"610","송파구","주요거리","신천성당","LGU+",37.5108053199801,127.082852342239
"611","송파구","주요거리","신천성당","LGU+",37.5108053199801,127.082852342239
"612","송파구","주요거리","잠실본동주민센터 부근","LGU+",37.5064602310607,127.083484289223
"613","송파구","주요거리","잠실본동주민센터 부근","LGU+",37.5064602310607,127.083484289223
"614","송파구","주요시장","새마을시장","LGU+",37.5090462313645,127.084586532609
"615","송파구","주요시장","새마을시장","LGU+",37.5090462313645,127.084586532609
"616","용산구","주요거리","숙명여대입구","SKT",37.5447800589911,126.969001708499
"617","용산구","주요거리","숙명여대입구","SKT",37.5449101686865,126.967025926016
"618","용산구","주요거리","숙명여대입구","SKT",37.5448092523608,126.967010128447
"619","용산구","주요거리","숙명여대입구","SKT",37.5440703428165,126.966689090574
"620","은평구","공원","녹번초교","SKT",37.6038190209418,126.926945756565
"621","은평구","공원","대조어린이공원","SKT",37.6152244641044,126.91973554849
"622","은평구","공원","물빛공원","SKT",37.6188279773709,126.920418086983
"623","은평구","공원","백련근린공원","SKT",37.5944383411584,126.926198535741
"624","은평구","공원","블광생태공원","SKT",37.6116213016739,126.940915345475
"625","은평구","공원","신흥어린이공원","SKT",37.5959412448511,126.911827576919
"626","은평구","공원","역마을어린이공원","SKT",37.6011449283773,126.918747348187
"627","은평구","공원","은평평화공원","SKT",37.6058644606073,126.922997005039
"628","은평구","공원","포수동어린이공원","SKT",37.5977684108926,126.919324001247
"629","은평구","주요거리","불광역 거리","SKT",37.6106106209027,126.931349336545
"630","서대문구","공원","불광천","SKT",37.586395775464,126.912553256632
"631","서대문구","공원","불광천","SKT",37.586366926108,126.912529514155
"632","은평구","주요거리","역촌동걷고싶은거리","SKT",37.6055440770643,126.918188774861
"633","은평구","주요거리","역촌동걷고싶은거리","SKT",37.6015215678001,126.918784308788
"634","은평구","주요거리","연신내로데오거리","SKT",37.6197797971147,126.919644565754
"635","은평구","주요거리","연신내로데오거리","SKT",37.6196374257522,126.919622064872
"636","은평구","주요거리","연신내로데오거리","SKT",37.6194929929866,126.917914103642
"637","은평구","주요거리","연신내로데오거리","SKT",37.6179732566768,126.918245384404
"638","은평구","주요거리","연신내로데오거리","SKT",37.6179138636728,126.918349655943
"639","은평구","주요거리","연신내로데오거리","SKT",37.6175699949283,126.921459222736
"640","은평구","주요거리","연신내로데오거리","SKT",37.6174573963878,126.921496719369
"641","중구","공공청사","서울시청 서소문청사","서울시",37.5644899654027,126.975282215034
"642","중구","공공청사","서울시의회본관","서울시",37.5675293095871,126.976681391254
"643","중구","공공청사","서울시의회별관","서울시",37.5645853521245,126.974720775112
"644","중구","공공청사","서울시립미술관","서울시",37.5641436414808,126.973702245777
"645","종로구","공공청사","서울역사박물관","서울시",37.5704751128862,126.970618822221
"646","중구","공원","남산공원","서울시",37.5515986804845,126.988078931445
"647","용산구","공원","남산공원","서울시",37.551422048892,126.987728141036
"648","용산구","공원","남산공원","서울시",37.5510941007216,126.987875311615
"649","마포구","공원","평화의공원","서울시",37.5631246561482,126.897685327259
"650","마포구","공원","평화의공원","서울시",37.5627085914033,126.897911133001
"651","마포구","공원","평화의공원","서울시",37.562909790643,126.897192136249
"652","마포구","공원","평화의공원","서울시",37.562978888068,126.893822532715
"653","마포구","공원","평화의공원","서울시",37.5620507299079,126.895695901664
"654","마포구","공원","평화의공원","서울시",37.561489526682,126.894812729109
"655","마포구","공원","평화의공원","서울시",37.5615822721065,126.891758932515
"656","마포구","공원","평화의공원","서울시",37.5640058964978,126.896726566332
"657","마포구","공원","평화의공원","서울시",37.5642071813617,126.895094138262
"658","마포구","공원","평화의공원","서울시",37.5638121808345,126.892683831176
"659","마포구","공원","평화의공원","서울시",37.5619382223026,126.889871654888
"660","마포구","공원","평화의공원","서울시",37.5626556023387,126.893014856251
"661","마포구","공원","평화의공원","서울시",37.5647883950092,126.892173087333
"662","마포구","공원","평화의공원","서울시",37.5635006601975,126.89096159491
"663","중구","공공청사","서울시 신청사","서울시",37.5666061186645,126.978415753464
"664","중구","공공청사","서울도서관","서울시",37.5663032832513,126.977871398008
"665","강남구","공공청사","아동복지센터","서울시",37.4797691730074,127.087940770717
"666","서초구","공공청사","농업기술센터","서울시",37.4657202051952,127.089697877561
"667","서초구","공공청사","데이터센터","서울시",37.4795845237393,127.021926632751
"668","서초구","공공청사","인재개발원","서울시",37.4796561479662,127.019383957814
"669","서초구","공공청사","품질시험소","서울시",37.4671456118242,127.028353851152
"670","성동구","공공청사","청계천문화관","서울시",37.5711538862697,127.034817169957
"671","은평구","공공청사","서북병원","서울시",37.6041048471076,126.904528233301
"672","은평구","공공청사","은평병원","서울시",37.5940638077157,126.923801788639
"673","중구","공공청사","동대문역사관","서울시",37.5671652554241,127.011424376192
"674","서초구","공공청사","보건환경연구원","서울시",37.4646838315075,127.032684476388
"675","중구","공공청사","서울광장","서울시",37.5661969119244,126.977586191638
"676","중구","공공청사","서울광장","서울시",37.5661934196808,126.978182701941
"677","중구","공공청사","서울시 을지로청사","서울시",37.5662109565426,126.980575525798
"678","성동구","공공청사","한강사업본부","서울시",37.538735409439,127.042129561091
"679","강동구","공공청사","광나루 한강안내센터","서울시",37.5499214018211,127.122256655487
"680","강서구","공공청사","강서 한강안내센터","서울시",37.596421454076,126.804027011672
"681","광진구","공공청사","뚝섬 한강안내센터","서울시",37.5293799839108,127.073970373596
"682","마포구","공공청사","망원 한강안내센터","서울시",37.5525170119692,126.899542219596
"683","서초구","공공청사","반포 한강안내센터","서울시",37.5072138526805,126.991760628374
"684","서초구","공공청사","잠원 한강안내센터","서울시",37.52075288653,127.012299639326
"685","송파구","공공청사","잠실 한강안내센터","서울시",37.5175861254092,127.086822296362
"686","영등포구","공공청사","양화 한강안내센터","서울시",37.5382557738184,126.902494133556
"687","서초구","공공청사","어린이병원","서울시",37.455736525218,127.068913472222
